# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       728     5.03869e-06     1.29324e-08
       729     5.01186e-06     1.25028e-08
       730     4.98489e-06     1.20709e-08
       731     4.95776e-06     1.16368e-08
       732     4.93049e-06     1.12004e-08
       733     4.90307e-06     1.07616e-08
       734     4.87549e-06     1.03205e-08
       735     4.84777e-06     9.87709e-09
       736     4.81989e-06     9.43132e-09
       737     4.79186e-06     8.98320e-09
       738     4.76367e-06     8.53272e-09
       739     4.73534e-06     8.07987e-09
       740     4.70684e-06     7.62463e-09
       741     4.67820e-06     7.16700e-09
       742     4.64939e-06     6.70697e-09
       743     4.62043e-06     6.24453e-09
       744     4.59132e-06     5.77968e-09
       745     4.56204e-06     5.31239e-09
       746     4.53261e-06     4.84266e-09
       747     4.50302e-06     4.37048e-09
       748     4.47327e-06     3.89585e-09
       749     4.44336e-06     3.41875e-09
       750     4.41329e-06     2.93917e-09
       751     4.38306e-06     2.45710e-09
       752     4.35266e-06     1.97254e-09
       753     4.32211e-06     1.48547e-09
       754     4.29139e-06     1.00000e-09
       755     4.26051e-06     1.00000e-09
       756     4.22946e-06     1.00000e-09
       757     4.19825e-06     1.00000e-09
       758     4.16688e-06     1.00000e-09
       759     4.13533e-06     1.00000e-09
       760     4.10363e-06     1.00000e-09
       761     4.07175e-06     1.00000e-09
       762     4.03971e-06     1.00000e-09
       763     4.00750e-06     1.00000e-09
       764     3.97512e-06     1.00000e-09
       765     3.94257e-06     1.00000e-09
       766     3.90985e-06     1.00000e-09
       767     3.87696e-06     1.00000e-09
       768     3.84390e-06     1.00000e-09
       769     3.81066e-06     1.00000e-09
       770     3.77726e-06     1.00000e-09
       771     3.74368e-06     1.00000e-09
       772     3.70993e-06     1.00000e-09
       773     3.67600e-06     1.00000e-09
       774     3.64190e-06     1.00000e-09
       775     3.60763e-06     1.00000e-09
       776     3.57317e-06     1.00000e-09
       777     3.53854e-06     1.00000e-09
       778     3.50374e-06     1.00000e-09
       779     3.46875e-06     1.00000e-09
       780     3.43359e-06     1.00000e-09
       781     3.39825e-06     1.00000e-09
       782     3.36273e-06     1.00000e-09
       783     3.32703e-06     1.00000e-09
       784     3.29115e-06     1.00000e-09
       785     3.25508e-06     1.00000e-09
       786     3.21884e-06     1.00000e-09
       787     3.18241e-06     1.00000e-09
       788     3.14580e-06     1.00000e-09
       789     3.10900e-06     1.00000e-09
       790     3.07203e-06     1.00000e-09
       791     3.03486e-06     1.00000e-09
       792     2.99751e-06     1.00000e-09
       793     2.95998e-06     1.00000e-09
       794     2.92225e-06     1.00000e-09
       795     2.88434e-06     1.00000e-09
       796     2.84625e-06     1.00000e-09
       797     2.80796e-06     1.00000e-09
       798     2.76949e-06     1.00000e-09
       799     2.73082e-06     1.00000e-09
       800     2.69196e-06     1.00000e-09
       801     2.65292e-06     1.00000e-09
       802     2.61368e-06     1.00000e-09
       803     2.57425e-06     1.00000e-09
       804     2.53463e-06     1.00000e-09
       805     2.49481e-06     1.00000e-09
       806     2.45480e-06     1.00000e-09
       807     2.41460e-06     1.00000e-09
       808     2.37420e-06     1.00000e-09
       809     2.33360e-06     1.00000e-09
       810     2.29281e-06     1.00000e-09
       811     2.25182e-06     1.00000e-09
       812     2.21064e-06     1.00000e-09
       813     2.16926e-06     1.00000e-09
       814     2.12767e-06     1.00000e-09
       815     2.08589e-06     1.00000e-09
       816     2.04391e-06     1.00000e-09
       817     2.00173e-06     1.00000e-09
       818     1.95934e-06     1.00000e-09
       819     1.91676e-06     1.00000e-09
       820     1.87397e-06     1.00000e-09
       821     1.83098e-06     1.00000e-09
       822     1.78779e-06     1.00000e-09
       823     1.74439e-06     1.00000e-09
       824     1.70079e-06     1.00000e-09
       825     1.65698e-06     1.00000e-09
       826     1.61297e-06     1.00000e-09
       827     1.56875e-06     1.00000e-09
       828     1.52432e-06     1.00000e-09
       829     1.47969e-06     1.00000e-09
       830     1.43485e-06     1.00000e-09
       831     1.38980e-06     1.00000e-09
       832     1.34454e-06     1.00000e-09
       833     1.29907e-06     1.00000e-09
       834     1.25339e-06     1.00000e-09
       835     1.20749e-06     1.00000e-09
       836     1.16139e-06     1.00000e-09
       837     1.11507e-06     1.00000e-09
       838     1.06854e-06     1.00000e-09
       839     1.02180e-06     1.00000e-09
       840     9.74843e-07     1.00000e-09
       841     9.27671e-07     1.00000e-09
       842     8.80283e-07     1.00000e-09
       843     8.32680e-07     1.00000e-09
       844     7.84860e-07     1.00000e-09
       845     7.36823e-07     1.00000e-09
       846     6.88568e-07     1.00000e-09
       847     6.40095e-07     1.00000e-09
       848     5.91403e-07     1.00000e-09
       849     5.42491e-07     1.00000e-09
       850     4.93359e-07     1.00000e-09
       851     4.44007e-07     1.00000e-09
       852     3.94433e-07     1.00000e-09
       853     3.44637e-07     1.00000e-09
       854     2.94618e-07     1.00000e-09
       855     2.44377e-07     1.00000e-09
       856     1.93912e-07     1.00000e-09
       857     1.43222e-07     1.00000e-09
       858     9.23076e-08     1.00000e-09
       859     4.11675e-08     1.00000e-09
       860     1.00000e-09     1.00000e-09
       861     1.00000e-09     1.00000e-09
       862     1.00000e-09     1.00000e-09
       863     1.00000e-09     1.00000e-09
       864     1.00000e-09     1.00000e-09
       865     1.00000e-09     1.00000e-09
       866     1.00000e-09     1.00000e-09
       867     1.00000e-09     1.00000e-09
       868     1.00000e-09     1.00000e-09
       869     1.00000e-09     1.00000e-09
       870     1.00000e-09     1.00000e-09
       871     1.00000e-09     1.00000e-09
       872     1.00000e-09     1.00000e-09
       873     1.00000e-09     1.00000e-09
       874     1.00000e-09     1.00000e-09
       875     1.00000e-09     1.00000e-09
       876     1.00000e-09     1.00000e-09
       877     1.00000e-09     1.00000e-09
       878     1.00000e-09     1.00000e-09
       879     1.00000e-09     1.00000e-09
       880     1.00000e-09     1.00000e-09
       881     1.00000e-09     1.00000e-09
       882     1.00000e-09     1.00000e-09
       883     1.00000e-09     1.00000e-09
       884     1.00000e-09     1.00000e-09
       885     1.00000e-09     1.00000e-09
       886     1.00000e-09     1.00000e-09
       887     1.00000e-09     1.00000e-09
       888     1.00000e-09     1.00000e-09
       889     1.00000e-09     1.00000e-09
       890     1.00000e-09     1.00000e-09
       891     1.00000e-09     1.00000e-09
       892     1.00000e-09     1.00000e-09
       893     1.00000e-09     1.00000e-09
       894     1.00000e-09     1.00000e-09
       895     1.00000e-09     1.00000e-09
       896     1.00000e-09     1.00000e-09
       897     1.00000e-09     1.00000e-09
       898     1.00000e-09     1.00000e-09
       899     1.00000e-09     1.00000e-09
       900     1.00000e-09     1.00000e-09
       901     1.00000e-09     1.00000e-09
       902     1.00000e-09     1.00000e-09
       903     1.00000e-09     1.00000e-09
       904     1.00000e-09     1.00000e-09
       905     1.00000e-09     1.00000e-09
       906     1.00000e-09     1.00000e-09
       907     1.00000e-09     1.00000e-09
       908     1.00000e-09     1.00000e-09
       909     1.00000e-09     1.00000e-09
       910     1.00000e-09     1.00000e-09
       911     1.00000e-09     1.00000e-09
       912     1.00000e-09     1.00000e-09
       913     1.00000e-09     1.00000e-09
       914     1.00000e-09     1.00000e-09
       915     1.00000e-09     1.00000e-09
       916     1.00000e-09     1.00000e-09
       917     1.00000e-09     1.00000e-09
       918     1.00000e-09     1.00000e-09
       919     1.00000e-09     1.00000e-09
       920     1.00000e-09     1.00000e-09
       921     1.00000e-09     1.00000e-09
       922     1.00000e-09     1.00000e-09
       923     1.00000e-09     1.00000e-09
       924     1.00000e-09     1.00000e-09
       925     1.00000e-09     1.00000e-09
       926     1.00000e-09     1.00000e-09
       927     1.00000e-09     1.00000e-09
       928     1.00000e-09     1.00000e-09
       929     1.00000e-09     1.00000e-09
       930     1.00000e-09     1.00000e-09
       931     1.00000e-09     1.00000e-09
       932     1.00000e-09     1.00000e-09
       933     1.00000e-09     1.00000e-09
       934     1.00000e-09     1.00000e-09
       935     1.00000e-09     1.00000e-09
       936     1.00000e-09     1.00000e-09
       937     1.00000e-09     1.00000e-09
       938     1.00000e-09     1.00000e-09
       939     1.00000e-09     1.00000e-09
       940     1.00000e-09     1.00000e-09
       941     1.00000e-09     1.00000e-09
       942     1.00000e-09     1.00000e-09
       943     1.00000e-09     1.00000e-09
       944     1.00000e-09     1.00000e-09
       945     1.00000e-09     1.00000e-09
       946     1.00000e-09     1.00000e-09
       947     1.00000e-09     1.00000e-09
       948     1.00000e-09     1.00000e-09
       949     1.00000e-09     1.00000e-09
       950     1.00000e-09     1.00000e-09
       951     1.00000e-09     1.00000e-09
       952     1.00000e-09     1.00000e-09
       953     1.00000e-09     1.00000e-09
       954     1.00000e-09     1.00000e-09
       955     1.00000e-09     1.00000e-09
       956     1.00000e-09     1.00000e-09
       957     1.00000e-09     1.00000e-09
       958     1.00000e-09     1.00000e-09
       959     1.00000e-09     1.00000e-09
       960     1.00000e-09     1.00000e-09
       961     1.00000e-09     1.00000e-09
       962     1.00000e-09     1.00000e-09
       963     1.00000e-09     1.00000e-09
       964     1.00000e-09     1.00000e-09
       965     1.00000e-09     1.00000e-09
       966     1.00000e-09     1.00000e-09
       967     1.00000e-09     1.00000e-09
       968     1.00000e-09     1.00000e-09
       969     1.00000e-09     1.00000e-09
       970     1.00000e-09     1.00000e-09
       971     1.00000e-09     1.00000e-09
       972     1.00000e-09     1.00000e-09
       973     1.00000e-09     1.00000e-09
       974     1.00000e-09     1.00000e-09
       975     1.00000e-09     1.00000e-09
       976     1.00000e-09     1.00000e-09
       977     1.00000e-09     1.00000e-09
       978     1.00000e-09     1.00000e-09
       979     1.00000e-09     1.00000e-09
       980     1.00000e-09     1.00000e-09
       981     1.00000e-09     1.00000e-09
       982     1.00000e-09     1.00000e-09
       983     1.00000e-09     1.00000e-09
       984     1.00000e-09     1.00000e-09
       985     1.00000e-09     1.00000e-09
       986     1.00000e-09     1.00000e-09
       987     1.00000e-09     1.00000e-09
       988     1.00000e-09     1.00000e-09
       989     1.00000e-09     1.00000e-09
       990     1.00000e-09     1.00000e-09
       991     1.00000e-09     1.00000e-09
       992     1.00000e-09     1.00000e-09
       993     1.00000e-09     1.00000e-09
       994     1.00000e-09     1.00000e-09
       995     1.00000e-09     1.00000e-09
       996     1.00000e-09     1.00000e-09
       997     1.00000e-09     1.00000e-09
       998     1.00000e-09     1.00000e-09
       999     1.00000e-09     1.00000e-09
      1000     1.00000e-09     1.00000e-09
      1001     1.00000e-09     1.00000e-09
      1002     1.00000e-09     1.00000e-09
      1003     1.00000e-09     1.00000e-09
      1004     1.00000e-09     1.00000e-09
      1005     1.00000e-09     1.00000e-09
      1006     1.00000e-09     1.00000e-09
      1007     1.00000e-09     1.00000e-09
      1008     1.00000e-09     1.00000e-09
      1009     1.00000e-09     1.00000e-09
      1010     1.00000e-09     1.00000e-09
      1011     1.00000e-09     1.00000e-09
      1012     1.00000e-09     1.00000e-09
      1013     1.00000e-09     1.00000e-09
      1014     1.00000e-09     1.00000e-09
      1015     1.00000e-09     1.00000e-09
      1016     1.00000e-09     1.00000e-09
      1017     1.00000e-09     1.00000e-09
      1018     1.00000e-09     1.00000e-09
      1019     1.00000e-09     1.00000e-09
      1020     1.00000e-09     1.00000e-09
      1021     1.00000e-09     1.00000e-09
      1022     1.00000e-09     1.00000e-09
      1023     1.00000e-09     1.00000e-09
      1024     1.00000e-09     1.00000e-09
      1025     1.00000e-09     1.00000e-09
      1026     1.00000e-09     1.00000e-09
      1027     1.00000e-09     1.00000e-09
      1028     1.00000e-09     1.00000e-09
      1029     1.00000e-09     1.00000e-09
      1030     1.00000e-09     1.00000e-09
      1031     1.00000e-09     1.00000e-09
      1032     1.00000e-09     1.00000e-09
      1033     1.00000e-09     1.00000e-09
      1034     1.00000e-09     1.00000e-09
      1035     1.00000e-09     1.00000e-09
      1036     1.00000e-09     1.00000e-09
      1037     1.00000e-09     1.00000e-09
      1038     1.00000e-09     1.00000e-09
      1039     1.00000e-09     1.00000e-09
      1040     1.00000e-09     1.00000e-09
      1041     1.00000e-09     1.00000e-09
      1042     1.00000e-09     1.00000e-09
      1043     1.00000e-09     1.00000e-09
      1044     1.00000e-09     1.00000e-09
      1045     1.00000e-09     1.00000e-09
      1046     1.00000e-09     1.00000e-09
      1047     1.00000e-09     1.00000e-09
      1048     1.00000e-09     1.00000e-09
      1049     1.00000e-09     1.00000e-09
      1050     1.00000e-09     1.00000e-09
      1051     1.00000e-09     1.00000e-09
      1052     1.00000e-09     1.00000e-09
      1053     1.00000e-09     1.00000e-09
      1054     1.00000e-09     1.00000e-09
      1055     1.00000e-09     1.00000e-09
      1056     1.00000e-09     1.00000e-09
      1057     1.00000e-09     1.00000e-09
      1058     1.00000e-09     1.00000e-09
      1059     1.00000e-09     1.00000e-09
      1060     1.00000e-09     1.00000e-09
      1061     1.00000e-09     1.00000e-09
      1062     1.00000e-09     1.00000e-09
      1063     1.00000e-09     1.00000e-09
      1064     1.00000e-09     1.00000e-09
      1065     1.00000e-09     1.00000e-09
      1066     1.00000e-09     1.00000e-09
      1067     1.00000e-09     1.00000e-09
      1068     1.00000e-09     1.00000e-09
      1069     1.00000e-09     1.00000e-09
      1070     1.00000e-09     1.00000e-09
      1071     1.00000e-09     1.00000e-09
      1072     1.00000e-09     1.00000e-09
      1073     1.00000e-09     1.00000e-09
      1074     1.00000e-09     1.00000e-09
      1075     1.00000e-09     1.00000e-09
      1076     1.00000e-09     1.00000e-09
      1077     1.00000e-09     1.00000e-09
      1078     1.00000e-09     1.00000e-09
      1079     1.00000e-09     1.00000e-09
      1080     1.00000e-09     1.00000e-09
      1081     1.00000e-09     1.00000e-09
      1082     1.00000e-09     1.00000e-09
      1083     1.00000e-09     1.00000e-09
      1084     1.00000e-09     1.00000e-09
      1085     1.00000e-09     1.00000e-09
      1086     1.00000e-09     1.00000e-09
      1087     1.00000e-09     1.00000e-09
      1088     1.00000e-09     1.00000e-09
      1089     1.00000e-09     1.00000e-09
      1090     1.00000e-09     1.00000e-09
      1091     1.00000e-09     1.00000e-09
      1092     1.00000e-09     1.00000e-09
      1093     1.00000e-09     1.00000e-09
      1094     1.00000e-09     1.00000e-09
      1095     1.00000e-09     1.00000e-09
      1096     1.00000e-09     1.00000e-09
      1097     1.00000e-09     1.00000e-09
      1098     1.00000e-09     1.00000e-09
      1099     1.00000e-09     1.00000e-09
      1100     1.00000e-09     1.00000e-09
      1101     1.00000e-09     1.00000e-09
      1102     1.00000e-09     1.00000e-09
      1103     1.00000e-09     1.00000e-09
      1104     1.00000e-09     1.00000e-09
      1105     1.00000e-09     1.00000e-09
      1106     1.00000e-09     1.00000e-09
      1107     1.00000e-09     1.00000e-09
      1108     1.00000e-09     1.00000e-09
      1109     1.00000e-09     1.00000e-09
      1110     1.00000e-09     1.00000e-09
      1111     1.00000e-09     1.00000e-09
      1112     1.00000e-09     1.00000e-09
      1113     1.00000e-09     1.00000e-09
      1114     1.00000e-09     1.00000e-09
      1115     1.00000e-09     1.00000e-09
      1116     1.00000e-09     1.00000e-09
      1117     1.00000e-09     1.00000e-09
      1118     1.00000e-09     1.00000e-09
      1119     1.00000e-09     1.00000e-09
      1120     1.00000e-09     1.00000e-09
      1121     1.00000e-09     1.00000e-09
      1122     1.00000e-09     1.00000e-09
      1123     1.00000e-09     1.00000e-09
      1124     1.00000e-09     1.00000e-09
      1125     1.00000e-09     1.00000e-09
      1126     1.00000e-09     1.00000e-09
      1127     1.00000e-09     1.00000e-09
      1128     1.00000e-09     1.00000e-09
      1129     1.00000e-09     1.00000e-09
      1130     1.00000e-09     1.00000e-09
      1131     1.00000e-09     1.00000e-09
      1132     1.00000e-09     1.00000e-09
      1133     1.00000e-09     1.00000e-09
      1134     1.00000e-09     1.00000e-09
      1135     1.00000e-09     1.00000e-09
      1136     1.00000e-09     1.00000e-09
      1137     1.00000e-09     1.00000e-09
      1138     1.00000e-09     1.00000e-09
      1139     1.00000e-09     1.00000e-09
      1140     1.00000e-09     1.00000e-09
      1141     1.00000e-09     1.00000e-09
      1142     1.00000e-09     1.00000e-09
      1143     1.00000e-09     1.00000e-09
      1144     1.00000e-09     1.00000e-09
      1145     1.00000e-09     1.00000e-09
      1146     1.00000e-09     1.00000e-09
      1147     1.00000e-09     1.00000e-09
      1148     1.00000e-09     1.00000e-09
      1149     1.00000e-09     1.00000e-09
      1150     1.00000e-09     1.00000e-09
      1151     1.00000e-09     1.00000e-09
      1152     1.00000e-09     1.00000e-09
      1153     1.00000e-09     1.00000e-09
      1154     1.00000e-09     1.00000e-09
      1155     1.00000e-09     1.00000e-09
      1156     1.00000e-09     1.00000e-09
      1157     1.00000e-09     1.00000e-09
      1158     1.00000e-09     1.00000e-09
      1159     1.00000e-09     1.00000e-09
      1160     1.00000e-09     1.00000e-09
      1161     1.00000e-09     1.00000e-09
      1162     1.00000e-09     1.00000e-09
      1163     1.00000e-09     1.00000e-09
      1164     1.00000e-09     1.00000e-09
      1165     1.00000e-09     1.00000e-09
      1166     1.00000e-09     1.00000e-09
      1167     1.00000e-09     1.00000e-09
      1168     1.00000e-09     1.00000e-09
      1169     1.00000e-09     1.00000e-09
      1170     1.00000e-09     1.00000e-09
      1171     1.00000e-09     1.00000e-09
      1172     1.00000e-09     1.00000e-09
      1173     1.00000e-09     1.00000e-09
      1174     1.00000e-09     1.00000e-09
      1175     1.00000e-09     1.00000e-09
      1176     1.00000e-09     1.00000e-09
      1177     1.00000e-09     1.00000e-09
      1178     1.00000e-09     1.00000e-09
      1179     1.00000e-09     1.00000e-09
      1180     1.00000e-09     1.00000e-09
      1181     1.00000e-09     1.00000e-09
      1182     1.00000e-09     1.00000e-09
      1183     1.00000e-09     1.00000e-09
      1184     1.00000e-09     1.00000e-09
      1185     1.00000e-09     1.00000e-09
      1186     1.00000e-09     1.00000e-09
      1187     1.00000e-09     1.00000e-09
      1188     1.00000e-09     1.00000e-09
      1189     1.00000e-09     1.00000e-09
      1190     1.00000e-09     1.00000e-09
      1191     1.00000e-09     1.00000e-09
      1192     1.00000e-09     1.00000e-09
      1193     1.00000e-09     1.00000e-09
      1194     1.00000e-09     1.00000e-09
      1195     1.00000e-09     1.00000e-09
      1196     1.00000e-09     1.00000e-09
      1197     1.00000e-09     1.00000e-09
      1198     1.00000e-09     1.00000e-09
      1199     1.00000e-09     1.00000e-09
      1200     1.00000e-09     1.00000e-09
      1201     1.00000e-09     1.00000e-09
      1202     1.00000e-09     1.00000e-09
      1203     1.00000e-09     1.00000e-09
      1204     1.00000e-09     1.00000e-09
      1205     1.00000e-09     1.00000e-09
      1206     1.00000e-09     1.00000e-09
      1207     1.00000e-09     1.00000e-09
      1208     1.00000e-09     1.00000e-09
      1209     1.00000e-09     1.00000e-09
      1210     1.00000e-09     1.00000e-09
      1211     1.00000e-09     1.00000e-09
      1212     1.00000e-09     1.00000e-09
      1213     1.00000e-09     1.00000e-09
      1214     1.00000e-09     1.00000e-09
      1215     1.00000e-09     1.00000e-09
      1216     1.00000e-09     1.00000e-09
      1217     1.00000e-09     1.00000e-09
      1218     1.00000e-09     1.00000e-09
      1219     1.00000e-09     1.00000e-09
      1220     1.00000e-09     1.00000e-09
      1221     1.00000e-09     1.00000e-09
      1222     1.00000e-09     1.00000e-09
      1223     1.00000e-09     1.00000e-09
      1224     1.00000e-09     1.00000e-09
      1225     1.00000e-09     1.00000e-09
      1226     1.00000e-09     1.00000e-09
      1227     1.00000e-09     1.00000e-09
      1228     1.00000e-09     1.00000e-09
      1229     1.00000e-09     1.00000e-09
      1230     1.00000e-09     1.00000e-09
      1231     1.00000e-09     1.00000e-09
      1232     1.00000e-09     1.00000e-09
      1233     1.00000e-09     1.00000e-09
      1234     1.00000e-09     1.00000e-09
      1235     1.00000e-09     1.00000e-09
      1236     1.00000e-09     1.00000e-09
      1237     1.00000e-09     1.00000e-09
      1238     1.00000e-09     1.00000e-09
      1239     1.00000e-09     1.00000e-09
      1240     1.00000e-09     1.00000e-09
      1241     1.00000e-09     1.00000e-09
      1242     1.00000e-09     1.00000e-09
      1243     1.00000e-09     1.00000e-09
      1244     1.00000e-09     1.00000e-09
      1245     1.00000e-09     1.00000e-09
      1246     1.00000e-09     1.00000e-09
      1247     1.00000e-09     1.00000e-09
      1248     1.00000e-09     1.00000e-09
      1249     1.00000e-09     1.00000e-09
      1250     1.00000e-09     1.00000e-09
