# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       728     8.27199e-06     2.81691e-08
       729     8.26894e-06     2.81209e-08
       730     8.26589e-06     2.80730e-08
       731     8.26285e-06     2.80252e-08
       732     8.25983e-06     2.79776e-08
       733     8.25681e-06     2.79301e-08
       734     8.25379e-06     2.78828e-08
       735     8.25079e-06     2.78357e-08
       736     8.24779e-06     2.77888e-08
       737     8.24481e-06     2.77420e-08
       738     8.24183e-06     2.76953e-08
       739     8.23885e-06     2.76489e-08
       740     8.23589e-06     2.76026e-08
       741     8.23293e-06     2.75564e-08
       742     8.22998e-06     2.75104e-08
       743     8.22703e-06     2.74646e-08
       744     8.22410e-06     2.74189e-08
       745     8.22117e-06     2.73734e-08
       746     8.21825e-06     2.73280e-08
       747     8.21533e-06     2.72828e-08
       748     8.21242e-06     2.72378e-08
       749     8.20952e-06     2.71929e-08
       750     8.20662e-06     2.71481e-08
       751     8.20373e-06     2.71035e-08
       752     8.20085e-06     2.70590e-08
       753     8.19797e-06     2.70147e-08
       754     8.19510e-06     2.69705e-08
       755     8.19223e-06     2.69265e-08
       756     8.18937e-06     2.68826e-08
       757     8.18651e-06     2.68389e-08
       758     8.18366e-06     2.67953e-08
       759     8.18082e-06     2.67518e-08
       760     8.17798e-06     2.67085e-08
       761     8.17515e-06     2.66653e-08
       762     8.17232e-06     2.66223e-08
       763     8.16950e-06     2.65793e-08
       764     8.16668e-06     2.65366e-08
       765     8.16387e-06     2.64939e-08
       766     8.16106e-06     2.64514e-08
       767     8.15825e-06     2.64090e-08
       768     8.15545e-06     2.63668e-08
       769     8.15266e-06     2.63247e-08
       770     8.14987e-06     2.62827e-08
       771     8.14708e-06     2.62408e-08
       772     8.14430e-06     2.61991e-08
       773     8.14152e-06     2.61575e-08
       774     8.13874e-06     2.61160e-08
       775     8.13597e-06     2.60746e-08
       776     8.13320e-06     2.60334e-08
       777     8.13044e-06     2.59923e-08
       778     8.12768e-06     2.59513e-08
       779     8.12492e-06     2.59104e-08
       780     8.12216e-06     2.58696e-08
       781     8.11941e-06     2.58290e-08
       782     8.11666e-06     2.57884e-08
       783     8.11392e-06     2.57480e-08
       784     8.11118e-06     2.57077e-08
       785     8.10843e-06     2.56675e-08
       786     8.10570e-06     2.56275e-08
       787     8.10296e-06     2.55875e-08
       788     8.10023e-06     2.55476e-08
       789     8.09750e-06     2.55079e-08
       790     8.09477e-06     2.54682e-08
       791     8.09204e-06     2.54287e-08
       792     8.08932e-06     2.53893e-08
       793     8.08659e-06     2.53499e-08
       794     8.08387e-06     2.53107e-08
       795     8.08115e-06     2.52716e-08
       796     8.07843e-06     2.52326e-08
       797     8.07572e-06     2.51936e-08
       798     8.07300e-06     2.51548e-08
       799     8.07028e-06     2.51161e-08
       800     8.06757e-06     2.50774e-08
       801     8.06486e-06     2.50389e-08
       802     8.06214e-06     2.50005e-08
       803     8.05943e-06     2.49621e-08
       804     8.05672e-06     2.49239e-08
       805     8.05401e-06     2.48857e-08
       806     8.05130e-06     2.48476e-08
       807     8.04859e-06     2.48097e-08
       808     8.04588e-06     2.47718e-08
       809     8.04317e-06     2.47340e-08
       810     8.04046e-06     2.46963e-08
       811     8.03775e-06     2.46586e-08
       812     8.03504e-06     2.46211e-08
       813     8.03233e-06     2.45836e-08
       814     8.02961e-06     2.45462e-08
       815     8.02690e-06     2.45089e-08
       816     8.02419e-06     2.44717e-08
       817     8.02147e-06     2.44346e-08
       818     8.01876e-06     2.43975e-08
       819     8.01604e-06     2.43605e-08
       820     8.01333e-06     2.43236e-08
       821     8.01061e-06     2.42868e-08
       822     8.00789e-06     2.42501e-08
       823     8.00516e-06     2.42134e-08
       824     8.00244e-06     2.41768e-08
       825     7.99971e-06     2.41402e-08
       826     7.99699e-06     2.41038e-08
       827     7.99426e-06     2.40674e-08
       828     7.99153e-06     2.40310e-08
       829     7.98879e-06     2.39948e-08
       830     7.98606e-06     2.39586e-08
       831     7.98332e-06     2.39225e-08
       832     7.98058e-06     2.38864e-08
       833     7.97783e-06     2.38504e-08
       834     7.97509e-06     2.38145e-08
       835     7.97234e-06     2.37786e-08
       836     7.96958e-06     2.37428e-08
       837     7.96683e-06     2.37070e-08
       838     7.96407e-06     2.36713e-08
       839     7.96131e-06     2.36357e-08
       840     7.95854e-06     2.36001e-08
       841     7.95577e-06     2.35645e-08
       842     7.95300e-06     2.35291e-08
       843     7.95022e-06     2.34936e-08
       844     7.94744e-06     2.34583e-08
       845     7.94466e-06     2.34230e-08
       846     7.94187e-06     2.33877e-08
       847     7.93908e-06     2.33525e-08
       848     7.93628e-06     2.33173e-08
       849     7.93348e-06     2.32822e-08
       850     7.93067e-06     2.32471e-08
       851     7.92786e-06     2.32121e-08
       852     7.92505e-06     2.31771e-08
       853     7.92223e-06     2.31421e-08
       854     7.91940e-06     2.31072e-08
       855     7.91657e-06     2.30724e-08
       856     7.91373e-06     2.30375e-08
       857     7.91089e-06     2.30028e-08
       858     7.90805e-06     2.29680e-08
       859     7.90519e-06     2.29333e-08
       860     7.90233e-06     2.28986e-08
       861     7.89947e-06     2.28640e-08
       862     7.89660e-06     2.28294e-08
       863     7.89373e-06     2.27948e-08
       864     7.89084e-06     2.27603e-08
       865     7.88796e-06     2.27258e-08
       866     7.88506e-06     2.26913e-08
       867     7.88216e-06     2.26568e-08
       868     7.87925e-06     2.26224e-08
       869     7.87634e-06     2.25880e-08
       870     7.87342e-06     2.25537e-08
       871     7.87049e-06     2.25193e-08
       872     7.86756e-06     2.24850e-08
       873     7.86461e-06     2.24507e-08
       874     7.86167e-06     2.24164e-08
       875     7.85871e-06     2.23822e-08
       876     7.85575e-06     2.23479e-08
       877     7.85277e-06     2.23137e-08
       878     7.84980e-06     2.22795e-08
       879     7.84681e-06     2.22453e-08
       880     7.84381e-06     2.22112e-08
       881     7.84081e-06     2.21770e-08
       882     7.83780e-06     2.21429e-08
       883     7.83478e-06     2.21088e-08
       884     7.83175e-06     2.20746e-08
       885     7.82872e-06     2.20405e-08
       886     7.82567e-06     2.20064e-08
       887     7.82262e-06     2.19724e-08
       888     7.81956e-06     2.19383e-08
       889     7.81649e-06     2.19042e-08
       890     7.81341e-06     2.18702e-08
       891     7.81032e-06     2.18361e-08
       892     7.80722e-06     2.18020e-08
       893     7.80411e-06     2.17680e-08
       894     7.80100e-06     2.17339e-08
       895     7.79787e-06     2.16999e-08
       896     7.79473e-06     2.16658e-08
       897     7.79159e-06     2.16318e-08
       898     7.78843e-06     2.15977e-08
       899     7.78526e-06     2.15637e-08
       900     7.78209e-06     2.15296e-08
       901     7.77890e-06     2.14955e-08
       902     7.77571e-06     2.14615e-08
       903     7.77250e-06     2.14274e-08
       904     7.76928e-06     2.13933e-08
       905     7.76605e-06     2.13592e-08
       906     7.76281e-06     2.13251e-08
       907     7.75956e-06     2.12909e-08
       908     7.75630e-06     2.12568e-08
       909     7.75303e-06     2.12227e-08
       910     7.74975e-06     2.11885e-08
       911     7.74645e-06     2.11543e-08
       912     7.74315e-06     2.11201e-08
       913     7.73983e-06     2.10859e-08
       914     7.73650e-06     2.10517e-08
       915     7.73316e-06     2.10174e-08
       916     7.72980e-06     2.09832e-08
       917     7.72644e-06     2.09489e-08
       918     7.72306e-06     2.09145e-08
       919     7.71967e-06     2.08802e-08
       920     7.71627e-06     2.08458e-08
       921     7.71285e-06     2.08114e-08
       922     7.70943e-06     2.07770e-08
       923     7.70599e-06     2.07426e-08
       924     7.70254e-06     2.07081e-08
       925     7.69907e-06     2.06736e-08
       926     7.69559e-06     2.06391e-08
       927     7.69210e-06     2.06045e-08
       928     7.68860e-06     2.05699e-08
       929     7.68508e-06     2.05352e-08
       930     7.68155e-06     2.05006e-08
       931     7.67800e-06     2.04659e-08
       932     7.67444e-06     2.04311e-08
       933     7.67087e-06     2.03964e-08
       934     7.66728e-06     2.03615e-08
       935     7.66368e-06     2.03267e-08
       936     7.66007e-06     2.02918e-08
       937     7.65644e-06     2.02568e-08
       938     7.65280e-06     2.02218e-08
       939     7.64914e-06     2.01868e-08
       940     7.64547e-06     2.01517e-08
       941     7.64178e-06     2.01166e-08
       942     7.63808e-06     2.00815e-08
       943     7.63436e-06     2.00462e-08
       944     7.63063e-06     2.00110e-08
       945     7.62688e-06     1.99757e-08
       946     7.62312e-06     1.99403e-08
       947     7.61934e-06     1.99049e-08
       948     7.61555e-06     1.98694e-08
       949     7.61174e-06     1.98339e-08
       950     7.60792e-06     1.97983e-08
       951     7.60408e-06     1.97627e-08
       952     7.60022e-06     1.97270e-08
       953     7.59635e-06     1.96912e-08
       954     7.59246e-06     1.96554e-08
       955     7.58856e-06     1.96195e-08
       956     7.58464e-06     1.95836e-08
       957     7.58070e-06     1.95476e-08
       958     7.57674e-06     1.95116e-08
       959     7.57277e-06     1.94754e-08
       960     7.56879e-06     1.94393e-08
       961     7.56478e-06     1.94030e-08
       962     7.56076e-06     1.93667e-08
       963     7.55672e-06     1.93303e-08
       964     7.55267e-06     1.92938e-08
       965     7.54860e-06     1.92573e-08
       966     7.54450e-06     1.92207e-08
       967     7.54040e-06     1.91840e-08
       968     7.53627e-06     1.91473e-08
       969     7.53213e-06     1.91105e-08
       970     7.52797e-06     1.90736e-08
       971     7.52379e-06     1.90366e-08
       972     7.51959e-06     1.89996e-08
       973     7.51537e-06     1.89625e-08
       974     7.51114e-06     1.89253e-08
       975     7.50689e-06     1.88880e-08
       976     7.50262e-06     1.88506e-08
       977     7.49833e-06     1.88132e-08
       978     7.49402e-06     1.87756e-08
       979     7.48969e-06     1.87380e-08
       980     7.48534e-06     1.87003e-08
       981     7.48098e-06     1.86625e-08
       982     7.47659e-06     1.86246e-08
       983     7.47219e-06     1.85867e-08
       984     7.46776e-06     1.85486e-08
       985     7.46332e-06     1.85105e-08
       986     7.45886e-06     1.84722e-08
       987     7.45437e-06     1.84339e-08
       988     7.44987e-06     1.83955e-08
       989     7.44535e-06     1.83570e-08
       990     7.44081e-06     1.83184e-08
       991     7.43624e-06     1.82797e-08
       992     7.43166e-06     1.82409e-08
       993     7.42706e-06     1.82020e-08
       994     7.42243e-06     1.81630e-08
       995     7.41779e-06     1.81239e-08
       996     7.41312e-06     1.80847e-08
       997     7.40843e-06     1.80453e-08
       998     7.40372e-06     1.80059e-08
       999     7.39899e-06     1.79664e-08
      1000     7.39424e-06     1.79268e-08
      1001     7.38947e-06     1.78871e-08
      1002     7.38468e-06     1.78472e-08
      1003     7.37986e-06     1.78073e-08
      1004     7.37503e-06     1.77672e-08
      1005     7.37017e-06     1.77271e-08
      1006     7.36529e-06     1.76868e-08
      1007     7.36039e-06     1.76464e-08
      1008     7.35546e-06     1.76059e-08
      1009     7.35051e-06     1.75653e-08
      1010     7.34555e-06     1.75246e-08
      1011     7.34055e-06     1.74837e-08
      1012     7.33554e-06     1.74428e-08
      1013     7.33050e-06     1.74017e-08
      1014     7.32544e-06     1.73605e-08
      1015     7.32036e-06     1.73192e-08
      1016     7.31525e-06     1.72777e-08
      1017     7.31013e-06     1.72361e-08
      1018     7.30497e-06     1.71944e-08
      1019     7.29980e-06     1.71526e-08
      1020     7.29460e-06     1.71107e-08
      1021     7.28938e-06     1.70686e-08
      1022     7.28413e-06     1.70264e-08
      1023     7.27886e-06     1.69841e-08
      1024     7.27357e-06     1.69416e-08
      1025     7.26825e-06     1.68991e-08
      1026     7.26291e-06     1.68563e-08
      1027     7.25754e-06     1.68135e-08
      1028     7.25215e-06     1.67705e-08
      1029     7.24673e-06     1.67274e-08
      1030     7.24129e-06     1.66841e-08
      1031     7.23583e-06     1.66407e-08
      1032     7.23034e-06     1.65972e-08
      1033     7.22482e-06     1.65535e-08
      1034     7.21929e-06     1.65097e-08
      1035     7.21372e-06     1.64658e-08
      1036     7.20813e-06     1.64217e-08
      1037     7.20252e-06     1.63775e-08
      1038     7.19688e-06     1.63331e-08
      1039     7.19121e-06     1.62886e-08
      1040     7.18552e-06     1.62439e-08
      1041     7.17980e-06     1.61991e-08
      1042     7.17406e-06     1.61541e-08
      1043     7.16829e-06     1.61090e-08
      1044     7.16249e-06     1.60637e-08
      1045     7.15667e-06     1.60183e-08
      1046     7.15082e-06     1.59728e-08
      1047     7.14494e-06     1.59270e-08
      1048     7.13904e-06     1.58812e-08
      1049     7.13311e-06     1.58351e-08
      1050     7.12716e-06     1.57890e-08
      1051     7.12118e-06     1.57426e-08
      1052     7.11517e-06     1.56961e-08
      1053     7.10913e-06     1.56495e-08
      1054     7.10307e-06     1.56027e-08
      1055     7.09698e-06     1.55557e-08
      1056     7.09086e-06     1.55085e-08
      1057     7.08471e-06     1.54612e-08
      1058     7.07854e-06     1.54138e-08
      1059     7.07234e-06     1.53661e-08
      1060     7.06611e-06     1.53183e-08
      1061     7.05985e-06     1.52704e-08
      1062     7.05357e-06     1.52222e-08
      1063     7.04725e-06     1.51739e-08
      1064     7.04091e-06     1.51255e-08
      1065     7.03454e-06     1.50768e-08
      1066     7.02814e-06     1.50280e-08
      1067     7.02171e-06     1.49790e-08
      1068     7.01525e-06     1.49299e-08
      1069     7.00877e-06     1.48805e-08
      1070     7.00225e-06     1.48310e-08
      1071     6.99571e-06     1.47813e-08
      1072     6.98914e-06     1.47315e-08
      1073     6.98253e-06     1.46814e-08
      1074     6.97590e-06     1.46312e-08
      1075     6.96924e-06     1.45808e-08
      1076     6.96255e-06     1.45302e-08
      1077     6.95583e-06     1.44794e-08
      1078     6.94908e-06     1.44285e-08
      1079     6.94230e-06     1.43773e-08
      1080     6.93548e-06     1.43260e-08
      1081     6.92864e-06     1.42745e-08
      1082     6.92177e-06     1.42228e-08
      1083     6.91487e-06     1.41709e-08
      1084     6.90793e-06     1.41188e-08
      1085     6.90097e-06     1.40665e-08
      1086     6.89398e-06     1.40141e-08
      1087     6.88695e-06     1.39614e-08
      1088     6.87989e-06     1.39085e-08
      1089     6.87281e-06     1.38555e-08
      1090     6.86569e-06     1.38022e-08
      1091     6.85854e-06     1.37488e-08
      1092     6.85135e-06     1.36952e-08
      1093     6.84414e-06     1.36413e-08
      1094     6.83690e-06     1.35873e-08
      1095     6.82962e-06     1.35330e-08
      1096     6.82231e-06     1.34786e-08
      1097     6.81497e-06     1.34240e-08
      1098     6.80760e-06     1.33691e-08
      1099     6.80019e-06     1.33140e-08
      1100     6.79275e-06     1.32588e-08
      1101     6.78528e-06     1.32033e-08
      1102     6.77778e-06     1.31476e-08
      1103     6.77024e-06     1.30917e-08
      1104     6.76267e-06     1.30356e-08
      1105     6.75507e-06     1.29793e-08
      1106     6.74744e-06     1.29228e-08
      1107     6.73977e-06     1.28661e-08
      1108     6.73207e-06     1.28091e-08
      1109     6.72433e-06     1.27520e-08
      1110     6.71657e-06     1.26946e-08
      1111     6.70877e-06     1.26370e-08
      1112     6.70093e-06     1.25792e-08
      1113     6.69306e-06     1.25211e-08
      1114     6.68516e-06     1.24629e-08
      1115     6.67722e-06     1.24044e-08
      1116     6.66925e-06     1.23457e-08
      1117     6.66124e-06     1.22868e-08
      1118     6.65321e-06     1.22276e-08
      1119     6.64513e-06     1.21683e-08
      1120     6.63702e-06     1.21087e-08
      1121     6.62888e-06     1.20488e-08
      1122     6.62070e-06     1.19888e-08
      1123     6.61249e-06     1.19285e-08
      1124     6.60424e-06     1.18680e-08
      1125     6.59595e-06     1.18072e-08
      1126     6.58764e-06     1.17463e-08
      1127     6.57928e-06     1.16850e-08
      1128     6.57089e-06     1.16236e-08
      1129     6.56247e-06     1.15619e-08
      1130     6.55400e-06     1.15000e-08
      1131     6.54551e-06     1.14378e-08
      1132     6.53697e-06     1.13754e-08
      1133     6.52841e-06     1.13128e-08
      1134     6.51980e-06     1.12499e-08
      1135     6.51116e-06     1.11868e-08
      1136     6.50248e-06     1.11235e-08
      1137     6.49377e-06     1.10599e-08
      1138     6.48502e-06     1.09960e-08
      1139     6.47623e-06     1.09319e-08
      1140     6.46740e-06     1.08676e-08
      1141     6.45854e-06     1.08030e-08
      1142     6.44964e-06     1.07382e-08
      1143     6.44071e-06     1.06731e-08
      1144     6.43174e-06     1.06077e-08
      1145     6.42273e-06     1.05421e-08
      1146     6.41368e-06     1.04763e-08
      1147     6.40459e-06     1.04102e-08
      1148     6.39547e-06     1.03439e-08
      1149     6.38631e-06     1.02773e-08
      1150     6.37711e-06     1.02104e-08
      1151     6.36787e-06     1.01433e-08
      1152     6.35860e-06     1.00759e-08
      1153     6.34928e-06     1.00083e-08
      1154     6.33993e-06     9.94039e-09
      1155     6.33054e-06     9.87223e-09
      1156     6.32111e-06     9.80381e-09
      1157     6.31164e-06     9.73513e-09
      1158     6.30214e-06     9.66618e-09
      1159     6.29259e-06     9.59697e-09
      1160     6.28301e-06     9.52749e-09
      1161     6.27338e-06     9.45774e-09
      1162     6.26372e-06     9.38772e-09
      1163     6.25402e-06     9.31744e-09
      1164     6.24428e-06     9.24688e-09
      1165     6.23450e-06     9.17605e-09
      1166     6.22467e-06     9.10495e-09
      1167     6.21481e-06     9.03357e-09
      1168     6.20491e-06     8.96193e-09
      1169     6.19497e-06     8.89000e-09
      1170     6.18499e-06     8.81780e-09
      1171     6.17497e-06     8.74532e-09
      1172     6.16491e-06     8.67256e-09
      1173     6.15480e-06     8.59952e-09
      1174     6.14466e-06     8.52620e-09
      1175     6.13448e-06     8.45260e-09
      1176     6.12425e-06     8.37872e-09
      1177     6.11399e-06     8.30455e-09
      1178     6.10368e-06     8.23010e-09
      1179     6.09333e-06     8.15537e-09
      1180     6.08294e-06     8.08034e-09
      1181     6.07251e-06     8.00503e-09
      1182     6.06204e-06     7.92943e-09
      1183     6.05153e-06     7.85354e-09
      1184     6.04097e-06     7.77736e-09
      1185     6.03038e-06     7.70088e-09
      1186     6.01974e-06     7.62412e-09
      1187     6.00906e-06     7.54706e-09
      1188     5.99833e-06     7.46970e-09
      1189     5.98757e-06     7.39205e-09
      1190     5.97676e-06     7.31411e-09
      1191     5.96591e-06     7.23586e-09
      1192     5.95501e-06     7.15732e-09
      1193     5.94408e-06     7.07848e-09
      1194     5.93310e-06     6.99933e-09
      1195     5.92208e-06     6.91989e-09
      1196     5.91101e-06     6.84014e-09
      1197     5.89991e-06     6.76008e-09
      1198     5.88875e-06     6.67973e-09
      1199     5.87756e-06     6.59906e-09
      1200     5.86632e-06     6.51809e-09
      1201     5.85504e-06     6.43681e-09
      1202     5.84371e-06     6.35523e-09
      1203     5.83234e-06     6.27333e-09
      1204     5.82093e-06     6.19112e-09
      1205     5.80947e-06     6.10860e-09
      1206     5.79797e-06     6.02577e-09
      1207     5.78643e-06     5.94262e-09
      1208     5.77484e-06     5.85916e-09
      1209     5.76320e-06     5.77538e-09
      1210     5.75152e-06     5.69129e-09
      1211     5.73980e-06     5.60688e-09
      1212     5.72803e-06     5.52215e-09
      1213     5.71621e-06     5.43709e-09
      1214     5.70436e-06     5.35172e-09
      1215     5.69245e-06     5.26603e-09
      1216     5.68050e-06     5.18001e-09
      1217     5.66851e-06     5.09367e-09
      1218     5.65647e-06     5.00700e-09
      1219     5.64438e-06     4.92001e-09
      1220     5.63225e-06     4.83269e-09
      1221     5.62007e-06     4.74504e-09
      1222     5.60785e-06     4.65707e-09
      1223     5.59558e-06     4.56876e-09
      1224     5.58326e-06     4.48013e-09
      1225     5.57090e-06     4.39116e-09
      1226     5.55849e-06     4.30185e-09
      1227     5.54604e-06     4.21222e-09
      1228     5.53353e-06     4.12225e-09
      1229     5.52099e-06     4.03194e-09
      1230     5.50839e-06     3.94129e-09
      1231     5.49575e-06     3.85031e-09
      1232     5.48306e-06     3.75899e-09
      1233     5.47032e-06     3.66733e-09
      1234     5.45754e-06     3.57533e-09
      1235     5.44471e-06     3.48298e-09
      1236     5.43183e-06     3.39029e-09
      1237     5.41890e-06     3.29726e-09
      1238     5.40593e-06     3.20389e-09
      1239     5.39291e-06     3.11016e-09
      1240     5.37984e-06     3.01609e-09
      1241     5.36672e-06     2.92167e-09
      1242     5.35355e-06     2.82691e-09
      1243     5.34034e-06     2.73179e-09
      1244     5.32708e-06     2.63632e-09
      1245     5.31376e-06     2.54050e-09
      1246     5.30040e-06     2.44432e-09
      1247     5.28700e-06     2.34780e-09
      1248     5.27354e-06     2.25091e-09
      1249     5.26003e-06     2.15367e-09
      1250     5.24648e-06     2.05608e-09
